2020-07-29 08:30:34.902073,63.24
2020-07-29 08:31:33.702157,64.47
2020-07-29 08:37:15.777655,64.25
2020-07-29 08:37:38.898994,64.85
2020-08-13 21:59:46.911289,56.38
2020-08-13 22:00:05.198752,56.46
2020-08-13 22:00:25.439456,56.50
2020-08-13 22:00:48.641268,56.43
2020-08-13 22:01:11.839862,56.33
2020-08-13 22:03:04.319600,56.29
2020-08-13 22:03:22.107961,56.29
2020-08-13 22:03:38.640396,56.23
2020-08-13 22:37:14.001191,57.00
