2020-07-29 08:30:33.692049,2.70
2020-07-29 08:31:32.472967,2.70
2020-07-29 08:37:14.527396,2.10
2020-07-29 08:37:37.700615,2.70
2020-08-13 21:59:45.720294,10.30
2020-08-13 22:00:04.077216,10.60
2020-08-13 22:00:24.334155,10.30
2020-08-13 22:00:47.528438,10.30
2020-08-13 22:01:10.732273,9.10
2020-08-13 22:03:21.831227,8.50
2020-08-13 22:03:37.534404,8.20
