2020-07-29 08:31:39.075836,0.00
2020-07-29 08:37:21.146840,0.00
2020-07-29 08:37:44.270029,0.00
2020-08-13 22:00:30.809728,0.00
2020-08-13 22:00:54.017959,0.00
2020-08-13 22:01:17.215895,10.08
2020-08-13 22:03:44.017155,0.00
